endpoint,q,method,n_models,n_surfaces,primary_BA_model_balanced,suppression_flags,verdict_eligible,descriptive_only,model_clustered_ci_lo,model_clustered_ci_hi,surface_clustered_ci_lo,surface_clustered_ci_hi,lift_vs_majority,lift_vs_majority_ci_lo,lift_vs_majority_ci_hi,lift_vs_majority_perm_p,lift_vs_random_score,lift_vs_random_score_ci_lo,lift_vs_random_score_ci_hi,lift_vs_random_score_perm_p
clean_harmful_undertriage,8,random_alert,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
clean_harmful_undertriage,12,degree1_ridge,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
clean_harmful_undertriage,12,degree2_ridge,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;below_feature_floor_degree2;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
clean_harmful_undertriage,12,hamming_kernel,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
clean_harmful_undertriage,12,majority,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
clean_harmful_undertriage,12,query_only,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
clean_harmful_undertriage,12,random_alert,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
clean_harmful_undertriage,16,degree1_ridge,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
clean_harmful_undertriage,16,degree2_ridge,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;rank_deficient_above_floor_degree2;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
clean_harmful_undertriage,16,hamming_kernel,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
clean_harmful_undertriage,16,majority,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
clean_harmful_undertriage,16,query_only,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
clean_harmful_undertriage,16,random_alert,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
clean_harmful_undertriage,20,degree1_ridge,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
clean_harmful_undertriage,20,degree2_ridge,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
clean_harmful_undertriage,20,hamming_kernel,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
clean_harmful_undertriage,20,majority,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
clean_harmful_undertriage,20,query_only,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
clean_harmful_undertriage,20,random_alert,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
floor_vs_ceiling_within_range_only,4,degree1_ridge,10,65,0.6323404555008942,below_feature_floor_degree1,False,True,,,,,,,,,,,,
floor_vs_ceiling_within_range_only,4,degree2_ridge,10,65,0.5685820371948062,below_feature_floor_degree2,False,True,,,,,,,,,,,,
floor_vs_ceiling_within_range_only,4,hamming_kernel,10,65,0.5912603087437689,,True,False,0.5787850552648196,0.60054998156452,0.5788066756795459,0.6041471188101902,0.08722301978272988,0.07540399863314076,0.09629909248241829,0.0018998100189981002,0.0921591753323302,0.07890938590931759,0.10200107297095204,0.0025997400259974
floor_vs_ceiling_within_range_only,4,majority,10,65,0.5040372889610389,,True,False,0.5015802982954546,0.5067151136363636,0.5007259068986569,0.5084150792506104,0.0,0.0,0.0,1.0,0.00493615554960033,0.002325249551420724,0.00756625617978951,0.005499450054994501
floor_vs_ceiling_within_range_only,4,random_score,10,65,0.49910113341143864,,True,False,0.497995689421746,0.5001818245436028,0.4978593208150082,0.5001634729323511,-0.00493615554960033,-0.007630858124895971,-0.002422356921048932,0.007799220077992201,0.0,0.0,0.0,1.0
floor_vs_ceiling_within_range_only,6,degree1_ridge,10,65,0.6820554072266019,rank_deficient_above_floor_degree1,True,False,0.6562181672118207,0.7046229494332085,0.6506985433849207,0.7174173268974743,0.17420143536512994,0.14888914490091792,0.19518016830034163,0.0021997800219978004,0.18210836594898852,0.15542723330376368,0.204929892717216,0.0021997800219978004
floor_vs_ceiling_within_range_only,6,degree2_ridge,10,65,0.5903637304188043,below_feature_floor_degree2,False,True,,,,,,,,,,,,
floor_vs_ceiling_within_range_only,6,hamming_kernel,10,65,0.5942901828175543,,True,False,0.58088870378112,0.6057808631935814,0.5785224816681726,0.6103129258170295,0.08643621095608246,0.07482186340902301,0.096325723156014,0.0025997400259974,0.09434314153994106,0.08032621938809272,0.10638620958753674,0.0014998500149985001
floor_vs_ceiling_within_range_only,6,majority,10,65,0.5078539718614719,,True,False,0.5039571022727274,0.5120664734848485,0.5027582509261571,0.5146458989448052,0.0,0.0,0.0,1.0,0.0079069305838586,0.002844209194971624,0.013021589688528453,0.0193980601939806
floor_vs_ceiling_within_range_only,6,random_score,10,65,0.4999470412776133,,True,False,0.4987382969118728,0.5013554975010169,0.498725824217903,0.501150646489394,-0.0079069305838586,-0.012896092757553356,-0.0029646338520983575,0.018698130186981302,0.0,0.0,0.0,1.0
floor_vs_ceiling_within_range_only,8,degree1_ridge,10,65,0.7109470560666895,,True,False,0.6808621356357021,0.7349608493823463,0.6759466057855967,0.7478617596512687,0.19967014589352938,0.17220670760380954,0.22226936943058756,0.0022997700229977,0.21206159325605856,0.18396055511483653,0.2364416968129698,0.0020997900209979003
floor_vs_ceiling_within_range_only,8,degree2_ridge,10,65,0.619867604111795,below_feature_floor_degree2,False,True,,,,,,,,,,,,
floor_vs_ceiling_within_range_only,8,hamming_kernel,10,65,0.6053936735045371,,True,False,0.5882459047865384,0.6199440317446439,0.5874926931853782,0.6248191020004702,0.09411676333137682,0.08100568043451077,0.10562751461711187,0.0020997900209979003,0.10650821069390601,0.09035862312397912,0.12075768465239878,0.0018998100189981002
floor_vs_ceiling_within_range_only,8,majority,10,65,0.5112769101731601,,True,False,0.506002666801948,0.5168587554112553,0.504368166450691,0.5202788546037296,0.0,0.0,0.0,1.0,0.0123914473625292,0.007545674256118664,0.017526713301876606,0.0021997800219978004
floor_vs_ceiling_within_range_only,8,random_score,10,65,0.498885462810631,,True,False,0.4977097504324736,0.5001025097752815,0.4977906659342018,0.49999994755554866,-0.0123914473625292,-0.017470028932123113,-0.0075316215617989525,0.0021997800219978004,0.0,0.0,0.0,1.0
floor_vs_ceiling_within_range_only,12,degree1_ridge,10,65,0.7476256565903474,,True,False,0.7122272260321287,0.7743688424350293,0.7121415861488508,0.7854072398370221,0.22758110572454654,0.19619248200459904,0.2534429636199526,0.0015998400159984002,0.24824952227171426,0.2146412422619901,0.274440833163042,0.0020997900209979003
floor_vs_ceiling_within_range_only,12,degree2_ridge,10,65,0.6868676319797127,below_feature_floor_degree2,False,True,,,,,,,,,,,,
floor_vs_ceiling_within_range_only,12,hamming_kernel,10,65,0.6225978030778939,,True,False,0.5991282239827812,0.6437750587825117,0.5990031136837749,0.6488626141222715,0.10255325221209297,0.08530110501732938,0.11881388101205709,0.0015998400159984002,0.12322166875926069,0.10100187569124082,0.14347308734193545,0.0021997800219978004
floor_vs_ceiling_within_range_only,12,majority,10,65,0.5200445508658009,,True,False,0.5116704866071428,0.5284555096049784,0.508949988053613,0.5344127579816018,0.0,0.0,0.0,1.0,0.020668416547167716,0.012941540179457324,0.028440026621396896,0.0023997600239976003
floor_vs_ceiling_within_range_only,12,random_score,10,65,0.4993761343186332,,True,False,0.4979250526991942,0.5007926440063012,0.4982001728101858,0.500587878886522,-0.020668416547167716,-0.02850960833706077,-0.012967854257034651,0.0023997600239976003,0.0,0.0,0.0,1.0
floor_vs_ceiling_within_range_only,16,degree1_ridge,10,65,0.7770811936835561,,True,False,0.739892965785113,0.8038214132317311,0.7421416486872047,0.8142082400494439,0.24553949996061242,0.21277996713610994,0.27311613383524996,0.0015998400159984002,0.27634787484764517,0.23999371460033703,0.30296821551454195,0.0018998100189981002
floor_vs_ceiling_within_range_only,16,degree2_ridge,10,65,0.7444384882187919,rank_deficient_above_floor_degree2,True,False,0.6980473076290277,0.7755937107797957,0.7141408776303239,0.7794220248511744,0.21289679449584806,0.17257612416469115,0.24525518655540057,0.0026997300269973002,0.24370516938288084,0.19642453564505521,0.2744443435207154,0.0020997900209979003
floor_vs_ceiling_within_range_only,16,hamming_kernel,10,65,0.6413829450347632,,True,False,0.6092375252107424,0.6699341255558204,0.6122976258977765,0.6736892045810607,0.1098412513118195,0.08739309301005183,0.13149132931784122,0.0018998100189981002,0.14064962619885227,0.10793381800676101,0.1696091349711402,0.0020997900209979003
floor_vs_ceiling_within_range_only,16,majority,10,65,0.5315416937229438,,True,False,0.5194193303571429,0.543202593344156,0.5152409067911256,0.5509896820317841,0.0,0.0,0.0,1.0,0.030808374887032773,0.018115931481149636,0.04259022924899176,0.006399360063993601
floor_vs_ceiling_within_range_only,16,random_score,10,65,0.500733318835911,,True,False,0.49925327587646384,0.502330068322697,0.49940643510050486,0.5020714284433381,-0.030808374887032773,-0.04275996591792047,-0.018195767813428312,0.007899210078992101,0.0,0.0,0.0,1.0
floor_vs_ceiling_within_range_only,20,degree1_ridge,10,65,0.8017332208758503,,True,False,0.7615563814113714,0.8292846416887303,0.768957121895336,0.8369373878669533,0.25299753364641314,0.2202948085427511,0.2832609470118383,0.0023997600239976003,0.3018888482414201,0.26062340310299,0.3303996004893359,9.999000099990002e-05
floor_vs_ceiling_within_range_only,20,degree2_ridge,10,65,0.7848149803953263,,True,False,0.7333425121457111,0.8195593698092843,0.7519534275101063,0.819753396195315,0.23607929316588896,0.19012577022677787,0.2715594501995449,0.0022997700229977,0.2849706077608959,0.23042260833588085,0.3203812180935485,0.0011998800119988001
floor_vs_ceiling_within_range_only,20,hamming_kernel,10,65,0.6624358153323199,,True,False,0.620572007531308,0.699434164687049,0.6287379098326044,0.700642253496009,0.11370012810288259,0.08687737757056103,0.14048405829500363,0.0026997300269973002,0.16259144269788955,0.12202485667395976,0.19930486576123793,0.0026997300269973002
floor_vs_ceiling_within_range_only,20,majority,10,65,0.5487356872294372,,True,False,0.5317383003246753,0.5640865052759739,0.5280634965277778,0.5742787407106781,0.0,0.0,0.0,1.0,0.04889131459500695,0.03240120933291245,0.06388741021868342,0.0035996400359964
floor_vs_ceiling_within_range_only,20,random_score,10,65,0.49984437263443027,,True,False,0.49841726426692523,0.5011723973528576,0.4981722712877172,0.501565144120962,-0.04889131459500695,-0.06420972987955857,-0.03210398770208267,0.0040995900409959,0.0,0.0,0.0,1.0
outside_range,4,degree1_ridge,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;below_feature_floor_degree1;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,4,degree2_ridge,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;below_feature_floor_degree2;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,4,hamming_kernel,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,4,majority,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,4,query_only,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,4,random_alert,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,6,degree1_ridge,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;rank_deficient_above_floor_degree1;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,6,degree2_ridge,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;below_feature_floor_degree2;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,6,hamming_kernel,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,6,majority,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,6,query_only,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,6,random_alert,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,8,degree1_ridge,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,8,degree2_ridge,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;below_feature_floor_degree2;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,8,hamming_kernel,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,8,majority,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,8,query_only,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,8,random_alert,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,12,degree1_ridge,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,12,degree2_ridge,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;below_feature_floor_degree2;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,12,hamming_kernel,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,12,majority,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,12,query_only,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,12,random_alert,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,16,degree1_ridge,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,16,degree2_ridge,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;rank_deficient_above_floor_degree2;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,16,hamming_kernel,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,16,majority,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,16,query_only,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,16,random_alert,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,20,degree1_ridge,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,20,degree2_ridge,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,20,hamming_kernel,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,20,majority,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,20,query_only,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,20,random_alert,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
